batch_id,product_name,mfg_date,exp_date,qty_on_hand,mrp_unit_price,unit_cost
BATCH_26933,CardioMax_929,2024-06-13,2026-10-24,217,66844.65,44831.67
BATCH_26934,NeuroVita_543,2022-01-20,2023-11-02,230,34067.43,21913.62
BATCH_26935,GlucoBalance_938,2022-01-14,2025-01-12,36,54301.13,43666.3
BATCH_26936,OrthoRelief_462,2022-07-26,2023-04-08,162,58591.51,32307.44
BATCH_26937,CardioMax_593,2024-02-16,2026-10-19,170,19179.88,12104.89
BATCH_26938,RespiraAid_969,2023-08-21,2025-04-29,245,41383.12,31502.27
BATCH_26939,RespiraAid_92,2022-07-23,2025-04-14,306,11910.18,7368.53
BATCH_26940,NeuroVita_658,2022-10-09,2024-04-11,134,59067.71,36534.23
BATCH_26941,OrthoRelief_829,2022-11-01,2025-02-16,249,29172.09,15813.02
BATCH_26942,ImmunoPlus_119,2023-01-03,2025-11-19,25,21212.83,14696.09
BATCH_26943,OncoThera_644,2024-03-17,2027-03-11,93,43003.87,30114.35
BATCH_26944,DermaLux_439,2024-08-07,2027-05-27,32,58958.09,45823.26
BATCH_26945,NeuroVita_208,2023-08-30,2025-03-26,373,68528.73,46885.29
BATCH_26946,CardioMax_948,2023-04-17,2023-12-24,239,50946.9,40190.81
BATCH_26947,CardioMax_605,2023-02-12,2024-02-06,155,41067.56,26030.27
BATCH_26948,HepatoCare_595,2024-06-10,2025-05-12,125,66649.54,42863.17
BATCH_26949,ImmunoPlus_389,2022-01-09,2023-12-22,234,87427.19,48158.34
BATCH_26950,DermaLux_880,2022-03-23,2023-01-28,640,14025.72,9473.09
BATCH_26951,HepatoCare_994,2022-08-05,2023-02-12,1036,22288.22,17071.03
BATCH_26952,HepatoCare_154,2023-01-25,2025-12-05,630,78336.59,46816.93
BATCH_26953,OncoThera_341,2022-05-31,2024-12-29,131,19495.27,14244.88
BATCH_26954,CardioMax_644,2024-02-13,2027-02-10,401,52304.59,43464.8
BATCH_26955,OrthoRelief_147,2024-06-17,2027-04-24,940,11581.72,8797.78
BATCH_26956,OncoThera_363,2024-04-28,2026-01-02,537,16581.9,13798.04
BATCH_26957,HepatoCare_138,2024-01-24,2026-12-20,88,1999.65,1647.31
BATCH_26958,DermaLux_708,2024-09-27,2027-08-12,77,86534.15,47216.73
BATCH_26959,ImmunoPlus_628,2024-07-05,2026-03-14,45,14686.61,12598
BATCH_26960,OncoThera_892,2024-06-03,2026-11-27,52,72813.96,45763.43
BATCH_26961,RenalGuard_322,2022-01-04,2023-02-12,137,51098.85,34418.99
BATCH_26962,RespiraAid_948,2023-04-06,2026-02-04,1041,73298.89,45210.06
BATCH_26963,OncoThera_391,2023-06-27,2024-05-27,780,77765.07,44853.29
BATCH_26964,RespiraAid_318,2024-04-19,2027-03-24,188,19442.7,12201.99
BATCH_26965,OncoThera_331,2022-11-07,2023-10-14,198,5374.09,3861.46
BATCH_26966,GlucoBalance_628,2022-03-30,2023-05-28,1061,56935.72,37561.35
BATCH_26967,CardioMax_396,2023-12-25,2026-08-25,620,78175.64,49762.5
BATCH_26968,RespiraAid_843,2024-02-02,2025-10-23,222,45889.88,29737.46
BATCH_26969,GlucoBalance_913,2022-11-01,2025-08-28,571,35084.98,19605.82
BATCH_26970,CardioMax_689,2023-02-01,2024-06-02,104,33588.82,25396.41
BATCH_26971,CardioMax_686,2023-01-09,2024-12-04,187,25532.79,18304.89
BATCH_26972,OncoThera_37,2022-10-10,2025-05-08,176,16862.56,9780.32
BATCH_26973,GlucoBalance_647,2023-08-12,2024-06-26,42,11167.63,8712.4
BATCH_26974,OrthoRelief_838,2024-02-09,2024-12-13,27,37865.49,32271.38
BATCH_26975,CardioMax_115,2022-02-07,2023-09-22,239,21774.09,14053.95
BATCH_26976,CardioMax_822,2024-06-26,2026-09-15,31,14521.82,8322.36
BATCH_26977,RespiraAid_437,2024-08-26,2025-03-18,52,17119.32,11070.18
BATCH_26978,GlucoBalance_878,2023-12-09,2025-09-30,1036,81876.15,47300.7
BATCH_26979,HepatoCare_489,2022-10-14,2023-04-15,173,80341.37,44628.98
BATCH_26980,HepatoCare_383,2022-08-28,2025-01-28,245,64029.45,34957.03
BATCH_26981,OrthoRelief_58,2024-08-17,2026-09-01,39,19967.86,12901.28
BATCH_26982,RenalGuard_411,2022-11-21,2024-07-23,190,20747.96,15241.26
BATCH_26983,NeuroVita_71,2022-08-07,2025-01-26,451,23275.61,12672.57
BATCH_26984,HepatoCare_181,2023-09-30,2026-06-14,110,30458.52,23530.97
BATCH_26985,CardioMax_521,2023-11-27,2026-02-15,247,42692.81,36587.88
BATCH_26986,OrthoRelief_764,2023-08-21,2025-06-21,96,5615.45,3702.34
BATCH_26987,GlucoBalance_277,2022-09-24,2024-02-05,112,79722.45,43236.25
BATCH_26988,OrthoRelief_143,2023-09-27,2024-09-29,227,5496.81,3914.48
BATCH_26989,OrthoRelief_404,2022-08-29,2025-03-11,938,7129.97,4655.36
BATCH_26990,HepatoCare_342,2023-09-07,2024-05-02,860,51957.73,33542.64
BATCH_26991,NeuroVita_558,2022-02-22,2023-08-03,50,36514.42,21450.2
BATCH_26992,HepatoCare_103,2024-05-03,2025-10-03,31,40797.21,22142.87
BATCH_26993,GlucoBalance_96,2022-05-27,2024-07-18,250,3902.79,2317.14
BATCH_26994,HepatoCare_386,2023-06-25,2024-06-29,233,34750.2,24623.72
BATCH_26995,OrthoRelief_403,2023-05-31,2026-01-16,120,2909.67,1955.23
BATCH_26996,OncoThera_267,2022-11-19,2024-08-21,164,39084.16,26713.09
BATCH_26997,RenalGuard_885,2024-01-05,2024-10-24,146,14809.28,12750.06
BATCH_26998,RenalGuard_491,2024-03-12,2026-08-05,61,28405.9,16982.53
BATCH_26999,NeuroVita_813,2024-09-15,2027-05-10,933,56046.55,31397.77
BATCH_27000,GlucoBalance_708,2023-01-04,2024-05-24,118,84216.61,48180.5
BATCH_27001,RespiraAid_628,2024-09-18,2026-09-24,161,26998.68,17183.03
BATCH_27002,OrthoRelief_469,2023-08-14,2024-05-16,845,63628.42,43157.71
BATCH_27003,OrthoRelief_883,2022-03-22,2023-06-25,411,8243.41,5444.39
BATCH_27004,DermaLux_774,2022-06-15,2024-10-16,199,38116.97,25909.11
BATCH_27005,RenalGuard_350,2023-02-02,2024-09-08,53,15456.77,9756.81
BATCH_27006,OrthoRelief_703,2023-04-06,2025-10-14,550,11917.93,7995.76
BATCH_27007,HepatoCare_46,2024-01-10,2026-07-29,126,46213.22,27734.15
BATCH_27008,CardioMax_133,2023-02-15,2025-12-13,891,23440.63,13744.77
BATCH_27009,RenalGuard_963,2024-04-19,2026-03-21,830,34002.01,19508.37
BATCH_27010,OncoThera_984,2022-02-18,2024-10-30,23,57944.41,35162.08
BATCH_27011,RenalGuard_532,2023-09-07,2025-01-23,233,16281.95,9215.67
BATCH_27012,DermaLux_587,2023-02-25,2024-05-26,1180,25589.81,19965.68
BATCH_27013,ImmunoPlus_861,2024-02-07,2025-10-24,72,49895.12,37272.2
BATCH_27014,OncoThera_392,2023-12-20,2025-02-09,51,57672.77,46401.5
BATCH_27015,DermaLux_508,2023-01-16,2023-10-07,89,24239.08,13494.64
BATCH_27016,OrthoRelief_700,2023-07-01,2025-04-14,860,19087.38,14059.47
BATCH_27017,HepatoCare_910,2022-05-24,2023-07-02,153,44617.64,27189.14
BATCH_27018,GlucoBalance_691,2023-02-01,2025-05-26,984,72159.05,39042.73
BATCH_27019,ImmunoPlus_575,2023-05-15,2024-12-16,734,60394,37571.89
BATCH_27020,RespiraAid_171,2024-05-21,2025-01-15,108,19890.13,14767.56
BATCH_27021,RenalGuard_861,2024-06-11,2026-03-30,144,64142.6,35281.26
BATCH_27022,OrthoRelief_651,2022-11-22,2023-05-21,86,12518.66,10807.03
BATCH_27023,OrthoRelief_951,2023-11-14,2026-01-12,214,65174.33,40152.17
BATCH_27024,OrthoRelief_54,2023-11-29,2024-11-17,112,56381.57,34394.47
BATCH_27025,CardioMax_312,2022-06-29,2025-01-12,427,40571.54,29559.8
BATCH_27026,ImmunoPlus_102,2022-04-05,2025-01-18,369,54036.23,30089.18
BATCH_27027,OncoThera_24,2023-08-03,2025-08-06,38,55249.65,40641.1
BATCH_27028,RespiraAid_784,2023-12-05,2024-10-13,980,74877.9,48173.09
BATCH_27029,RenalGuard_151,2022-05-03,2024-06-02,86,54083.45,30206.42
BATCH_27030,OrthoRelief_896,2023-11-02,2026-03-21,29,52102.9,34573.29
BATCH_27031,OncoThera_675,2022-05-08,2023-11-07,205,73547.46,42653.09
BATCH_27032,RespiraAid_514,2024-03-30,2026-11-27,178,18597.45,13857.76
BATCH_27033,OrthoRelief_97,2023-05-24,2024-06-14,129,14963.29,9369.21
BATCH_27034,RenalGuard_271,2022-01-29,2023-05-18,451,44013.91,27182.57
BATCH_27035,GlucoBalance_179,2024-04-01,2025-10-04,70,57067.22,37778.71
BATCH_27036,RespiraAid_199,2023-02-05,2024-01-11,1087,66770.56,44236.87
BATCH_27037,ImmunoPlus_56,2022-11-17,2023-12-29,170,27791.15,21484.94
BATCH_27038,RenalGuard_302,2024-01-17,2024-12-28,905,36275.18,22948.84
BATCH_27039,OrthoRelief_480,2022-09-02,2024-12-19,241,5496.77,4142.83
BATCH_27040,HepatoCare_284,2023-06-28,2025-03-28,174,21347.18,12889.68
BATCH_27041,NeuroVita_453,2023-07-24,2024-07-28,36,43351.08,24118.19
BATCH_27042,DermaLux_789,2022-09-24,2024-01-13,114,29129.53,20799.2
BATCH_27043,ImmunoPlus_623,2024-05-16,2026-02-24,837,27597.25,16567.16
BATCH_27044,OncoThera_14,2022-10-27,2025-02-08,47,16913.54,9823.41
BATCH_27045,CardioMax_535,2024-07-02,2027-06-25,23,29283.64,19371.5
BATCH_27046,OrthoRelief_432,2024-01-30,2025-12-31,195,69165.44,41911.42
BATCH_27047,DermaLux_162,2023-06-17,2024-04-26,45,6157.6,3712.01
BATCH_27048,RespiraAid_724,2023-09-21,2025-10-30,214,17637.26,12834.9
BATCH_27049,OrthoRelief_753,2022-04-03,2023-03-14,51,47296.65,27552.23
BATCH_27050,OncoThera_395,2023-06-19,2025-08-02,100,77524.92,48846.16
BATCH_27051,DermaLux_953,2022-06-29,2024-06-10,236,29146.54,24387.53
BATCH_27052,HepatoCare_958,2022-11-19,2025-10-11,62,15213.76,9052.35
BATCH_27053,RespiraAid_427,2022-05-13,2025-01-31,221,49062.5,30290.34
BATCH_27054,NeuroVita_337,2024-04-15,2025-07-08,134,12733.98,9776.3
BATCH_27055,OncoThera_987,2022-09-13,2025-08-12,96,34147.1,25222.93
BATCH_27056,OrthoRelief_545,2023-05-24,2025-06-02,88,35778.18,26346.17
BATCH_27057,HepatoCare_830,2024-09-17,2026-10-06,231,5978.78,5144.2
BATCH_27058,CardioMax_191,2024-02-24,2025-11-23,793,31898.55,17541.03
BATCH_27059,DermaLux_381,2023-04-19,2025-05-04,196,22954.77,15793.62
BATCH_27060,ImmunoPlus_114,2024-01-07,2024-07-05,246,26780.36,16751.39
BATCH_27061,HepatoCare_13,2024-02-20,2025-10-30,955,14682.79,11958.83
BATCH_27062,HepatoCare_247,2022-08-12,2024-02-01,782,56712.34,34103.66
BATCH_27063,CardioMax_247,2024-02-20,2026-02-25,189,62903.36,46073.25
BATCH_27064,HepatoCare_193,2023-12-01,2025-05-03,240,42938.82,35908.09
BATCH_27065,HepatoCare_475,2024-05-05,2024-12-18,194,63691.08,41065.54
BATCH_27066,DermaLux_727,2023-12-25,2026-01-30,23,85168.61,47494.25
BATCH_27067,GlucoBalance_29,2022-09-06,2023-11-16,312,32617.89,26278.46
BATCH_27068,NeuroVita_800,2022-12-05,2024-07-21,46,10396.58,7372.87
BATCH_27069,HepatoCare_379,2023-05-14,2024-07-10,224,80325.69,45987.23
BATCH_27070,ImmunoPlus_955,2022-08-15,2025-05-08,92,29075.17,18701.46
BATCH_27071,DermaLux_453,2023-08-11,2025-02-26,207,59835.41,36739.13
BATCH_27072,RenalGuard_885,2023-05-10,2025-07-20,555,5270.49,3545.47
BATCH_27073,OrthoRelief_656,2023-05-27,2024-10-26,243,42842.52,23832.18
BATCH_27074,HepatoCare_359,2024-04-06,2024-11-06,423,62979.75,44357.46
BATCH_27075,NeuroVita_861,2022-05-22,2025-01-28,437,57884.6,36660.3
BATCH_27076,RespiraAid_827,2023-10-18,2026-03-05,163,52192.99,28546.41
BATCH_27077,CardioMax_778,2024-09-15,2025-08-13,91,22525.35,14947.29
BATCH_27078,HepatoCare_348,2022-12-31,2024-01-12,969,40656.17,30477.26
BATCH_27079,NeuroVita_502,2023-02-20,2025-05-08,838,11769.04,7045.87
BATCH_27080,DermaLux_764,2022-11-25,2023-09-03,91,37224.87,24365.08
BATCH_27081,GlucoBalance_944,2024-09-21,2025-10-07,188,87860.13,49860.23
BATCH_27082,RespiraAid_731,2024-08-03,2026-02-04,100,49316.24,31721.64
BATCH_27083,DermaLux_177,2023-02-10,2025-09-11,47,28997.15,23272.87
BATCH_27084,NeuroVita_472,2022-01-15,2024-11-04,178,27153.66,15959.45
BATCH_27085,CardioMax_650,2023-07-28,2026-07-16,580,20265.75,14174.3
BATCH_27086,RespiraAid_621,2022-04-12,2024-06-13,78,9932.26,7363.5
BATCH_27087,HepatoCare_547,2023-03-08,2024-12-05,1072,30771.95,20782.47
BATCH_27088,HepatoCare_101,2022-12-17,2024-09-07,225,38986.76,28067.87
BATCH_27089,OrthoRelief_122,2022-07-30,2024-05-12,142,30951.08,18080.35
BATCH_27090,RenalGuard_930,2022-04-04,2023-05-29,199,52946.24,45648.36
BATCH_27091,RespiraAid_348,2023-07-25,2025-03-06,107,55397.52,44103.5
BATCH_27092,DermaLux_759,2023-09-24,2024-06-08,390,68468.11,37794.38
BATCH_27093,OncoThera_44,2023-01-24,2025-07-10,119,7655.9,5687.26
BATCH_27094,HepatoCare_499,2024-04-19,2025-06-24,176,13765.38,8811
BATCH_27095,OrthoRelief_579,2023-12-12,2024-11-21,490,25793.66,14060.75
BATCH_27096,CardioMax_243,2024-07-17,2027-05-11,157,25538.06,15115.41
BATCH_27097,RenalGuard_281,2023-08-10,2024-05-01,31,77005.81,47975.64
BATCH_27098,CardioMax_339,2023-03-15,2023-11-05,110,68846.97,40835.15
BATCH_27099,HepatoCare_334,2023-06-30,2026-05-26,651,62688.55,44280.24
BATCH_27100,OrthoRelief_921,2022-04-14,2024-10-22,172,36372.84,27789.17
BATCH_27101,OrthoRelief_300,2022-10-10,2025-03-12,36,14435.16,10112.62
BATCH_27102,HepatoCare_178,2024-01-28,2026-12-16,237,8468.07,4704.49
BATCH_27103,DermaLux_189,2024-08-05,2025-10-22,133,31317.14,25079.23
BATCH_27104,DermaLux_332,2024-07-21,2026-09-03,86,62153.33,38395.46
BATCH_27105,NeuroVita_739,2022-12-23,2023-12-06,580,58100.04,46555.4
BATCH_27106,RespiraAid_424,2023-02-27,2024-07-04,599,75700.11,42462.23
BATCH_27107,CardioMax_421,2024-08-29,2027-03-08,27,59332.71,40088.88
BATCH_27108,HepatoCare_367,2022-02-17,2022-10-11,355,15722.93,10203.79
BATCH_27109,DermaLux_182,2022-08-02,2024-09-21,102,57567.11,40613.86
BATCH_27110,OncoThera_828,2022-07-19,2024-11-20,1200,19168.53,11078.64
BATCH_27111,GlucoBalance_601,2024-03-01,2024-08-30,57,14624.59,10007.72
BATCH_27112,DermaLux_64,2024-05-27,2025-05-29,598,66511.98,42985.68
BATCH_27113,RenalGuard_397,2024-02-20,2026-07-05,991,34327.02,23631.89
BATCH_27114,OncoThera_522,2024-03-29,2024-12-06,152,4366.32,3337.58
BATCH_27115,DermaLux_762,2023-05-16,2025-12-19,216,35104.31,23457.98
BATCH_27116,HepatoCare_781,2022-09-10,2024-02-01,68,20384.8,16939.38
BATCH_27117,HepatoCare_767,2022-01-10,2024-05-23,92,46385.18,32183.53
BATCH_27118,OrthoRelief_769,2023-01-28,2025-10-03,50,39169.59,23209
BATCH_27119,CardioMax_588,2024-08-17,2025-08-11,468,75819.23,45164.09
BATCH_27120,RespiraAid_507,2024-03-09,2025-04-16,77,46486.8,38871.36
BATCH_27121,OncoThera_537,2023-08-30,2024-08-19,230,36820,28080.17
BATCH_27122,OrthoRelief_975,2022-08-31,2023-10-12,66,69188.54,46341.2
BATCH_27123,HepatoCare_797,2024-02-21,2025-04-21,45,71448.8,44970.22
BATCH_27124,GlucoBalance_927,2023-05-07,2026-04-04,729,10313.73,8445.43
BATCH_27125,GlucoBalance_357,2023-08-29,2025-08-31,58,66012.62,36474.21
BATCH_27126,CardioMax_316,2023-09-29,2026-04-10,248,18586.77,12817.75
BATCH_27127,CardioMax_191,2022-09-07,2023-09-07,248,34679.43,29788.56
BATCH_27128,OncoThera_369,2022-09-15,2024-02-21,84,3145.44,2652.07
BATCH_27129,ImmunoPlus_919,2024-03-31,2025-06-05,188,12084.21,9301.91
BATCH_27130,NeuroVita_574,2023-11-16,2024-05-14,190,28220.19,23435.62
BATCH_27131,OncoThera_85,2023-09-14,2025-02-13,50,30320.56,18368.3
BATCH_27132,NeuroVita_91,2022-07-18,2025-07-02,340,4292.57,3297.66
BATCH_27133,RenalGuard_109,2024-08-24,2025-04-22,154,21118.56,13051.46
BATCH_27134,RespiraAid_572,2023-09-17,2025-04-30,616,63885.41,45154.17
BATCH_27135,RespiraAid_70,2024-03-14,2025-08-24,1163,17440.97,15106.31
BATCH_27136,ImmunoPlus_80,2022-02-14,2022-08-27,1154,10754.03,8307.9
BATCH_27137,DermaLux_790,2023-04-18,2024-12-31,626,8232.38,5309.09
BATCH_27138,NeuroVita_945,2023-06-21,2025-11-27,1062,79457.74,43867.45
BATCH_27139,HepatoCare_577,2024-08-03,2026-03-12,876,38559.54,29978.46
BATCH_27140,OncoThera_370,2024-03-18,2026-12-26,158,43389.02,23804.14
BATCH_27141,DermaLux_218,2022-01-14,2024-01-21,160,20044.32,14987.12
BATCH_27142,OrthoRelief_170,2023-04-07,2023-12-26,223,46792.08,29504.32
BATCH_27143,ImmunoPlus_673,2022-04-18,2023-05-19,55,41766.3,25235.71
BATCH_27144,OrthoRelief_516,2023-01-01,2025-09-23,987,51164.89,40427.01
BATCH_27145,DermaLux_594,2023-05-18,2025-06-16,183,51696.59,32488.05
BATCH_27146,HepatoCare_182,2022-06-01,2024-10-26,520,58782.74,39972.87
BATCH_27147,HepatoCare_136,2022-03-09,2025-02-19,247,8244.93,5941.92
BATCH_27148,RenalGuard_903,2023-06-29,2024-12-01,79,65843.52,48082.2
BATCH_27149,ImmunoPlus_52,2022-03-20,2023-07-24,107,51375.79,41535.24
BATCH_27150,CardioMax_945,2022-05-16,2024-01-02,71,14688.49,11862.36
BATCH_27151,RenalGuard_749,2022-10-15,2023-06-30,175,24715.8,20796.46
BATCH_27152,RespiraAid_66,2024-06-06,2027-03-28,79,13515.73,8650.21
BATCH_27153,RenalGuard_845,2022-09-01,2024-09-17,80,43823.16,28917.4
BATCH_27154,CardioMax_374,2022-01-27,2022-11-13,882,14527.35,9565.22
BATCH_27155,NeuroVita_437,2023-09-01,2025-04-04,1115,54547.83,43102.31
BATCH_27156,HepatoCare_611,2022-11-19,2023-09-10,379,31399.32,17951.36
BATCH_27157,OncoThera_948,2023-02-20,2025-11-01,199,75951.97,45510.26
BATCH_27158,RespiraAid_109,2024-05-28,2026-03-26,113,67675.74,40031.21
BATCH_27159,ImmunoPlus_876,2023-06-25,2024-07-19,597,29097.38,18209.41
BATCH_27160,RenalGuard_871,2022-12-13,2025-11-04,130,77156.57,46477.03
BATCH_27161,GlucoBalance_133,2022-02-23,2023-11-27,58,36256.14,30955.39
BATCH_27162,OrthoRelief_262,2022-12-26,2024-11-25,574,70697.93,44117.14
BATCH_27163,CardioMax_508,2024-08-18,2026-12-12,965,60271.89,38870.44
BATCH_27164,GlucoBalance_795,2024-01-13,2026-12-10,29,12127.16,8539.21
BATCH_27165,OrthoRelief_921,2023-10-17,2024-05-18,778,19185.13,12243.86
BATCH_27166,OncoThera_854,2023-04-30,2024-08-22,203,29397.57,16889.43
BATCH_27167,RenalGuard_182,2022-03-03,2024-10-18,69,39740.31,24878.54
BATCH_27168,HepatoCare_721,2024-01-07,2026-12-25,317,65912.03,49792.41
BATCH_27169,RespiraAid_629,2024-06-06,2026-07-26,1125,22291.2,13489.6
BATCH_27170,HepatoCare_995,2022-08-01,2025-05-01,440,43253.2,24149.72
BATCH_27171,HepatoCare_381,2022-02-11,2024-01-26,589,39578.46,26062.69
BATCH_27172,RespiraAid_138,2023-02-25,2023-10-29,694,28732.85,15837.77
BATCH_27173,OrthoRelief_862,2024-02-14,2026-11-18,229,31083.6,25773.8
BATCH_27174,DermaLux_138,2023-10-25,2026-10-09,172,50175.57,29438.19
BATCH_27175,ImmunoPlus_849,2022-03-25,2024-09-08,872,60885.09,40542.95
BATCH_27176,OncoThera_732,2023-07-10,2025-06-19,753,56113.78,44903.89
BATCH_27177,GlucoBalance_886,2023-11-30,2024-06-08,28,52624.89,28873.15
BATCH_27178,DermaLux_489,2022-05-31,2023-07-22,184,33772.4,22573.17
BATCH_27179,OrthoRelief_999,2023-06-26,2024-05-22,143,39304.85,30808.09
BATCH_27180,OncoThera_65,2023-07-19,2026-05-25,23,21521.73,12476.55
BATCH_27181,HepatoCare_445,2022-08-01,2024-02-06,25,51644.24,36208.75
BATCH_27182,CardioMax_773,2023-07-30,2024-08-22,1085,42932.98,31924.12
BATCH_27183,OncoThera_704,2022-11-16,2025-02-03,61,26012.66,16533.21
BATCH_27184,DermaLux_545,2024-05-23,2024-11-19,233,50630.89,42496.93
BATCH_27185,HepatoCare_769,2022-08-22,2025-05-30,413,16423.8,13028.25
BATCH_27186,RenalGuard_805,2022-11-06,2024-10-27,220,31781.62,19078.87
BATCH_27187,GlucoBalance_832,2024-09-09,2026-03-29,644,2584.09,2092.51
BATCH_27188,CardioMax_755,2024-03-10,2026-06-09,149,73197.4,43505.52
BATCH_27189,RenalGuard_709,2023-02-02,2023-12-20,66,40191.37,26201.66
BATCH_27190,OrthoRelief_841,2024-05-16,2024-12-21,63,28861.88,15926.73
BATCH_27191,RespiraAid_485,2024-02-18,2026-09-06,154,19682.78,13000.06
BATCH_27192,HepatoCare_703,2022-08-05,2024-07-19,46,58257.27,42555.96
BATCH_27193,RespiraAid_546,2023-12-13,2024-07-16,191,38683.64,27762.47
BATCH_27194,ImmunoPlus_478,2023-02-09,2024-12-08,188,45559.22,34173.33
BATCH_27195,RespiraAid_44,2023-07-12,2025-06-13,192,21719.23,15469.49
BATCH_27196,HepatoCare_976,2022-02-10,2024-11-27,920,31226.91,18103.97
BATCH_27197,DermaLux_185,2023-02-25,2024-11-05,529,21731.79,12998.29
BATCH_27198,RespiraAid_138,2023-11-30,2024-12-24,108,78099.34,46468.17
BATCH_27199,RespiraAid_642,2022-02-04,2023-06-03,30,47983.63,38207.83
BATCH_27200,OrthoRelief_555,2024-07-27,2025-12-13,663,42489.68,26873.92
BATCH_27201,ImmunoPlus_420,2023-12-09,2025-04-01,59,45595.54,27876.06
BATCH_27202,RespiraAid_708,2023-01-26,2025-12-20,307,33812.23,24419.11
BATCH_27203,CardioMax_825,2024-03-28,2027-03-13,178,86596.61,47329.87
BATCH_27204,NeuroVita_892,2023-11-18,2025-10-04,154,41185.72,31884.12
BATCH_27205,OrthoRelief_812,2023-11-16,2025-03-02,89,78518.33,46273.16
BATCH_27206,RespiraAid_326,2023-01-20,2025-08-26,900,24133.36,20431.19
BATCH_27207,GlucoBalance_860,2022-06-03,2025-03-08,242,7998.01,6054.58
BATCH_27208,DermaLux_992,2022-07-21,2024-05-23,706,23319.4,12682.04
BATCH_27209,RespiraAid_299,2022-03-28,2022-10-25,888,75920.18,49260.19
BATCH_27210,DermaLux_454,2022-09-16,2025-08-03,21,19879.39,11410.28
BATCH_27211,DermaLux_263,2024-07-11,2027-04-17,149,69566.4,46781
BATCH_27212,GlucoBalance_660,2023-06-10,2024-03-02,911,49096.37,42003.31
BATCH_27213,OrthoRelief_532,2024-05-28,2025-07-13,117,78657.69,44641.89
BATCH_27214,CardioMax_995,2022-05-05,2025-01-14,91,60081.61,35156.04
BATCH_27215,CardioMax_491,2022-02-22,2024-05-04,130,44869.9,37289.27
BATCH_27216,OrthoRelief_193,2022-09-20,2025-08-02,98,77142.62,43405.58
BATCH_27217,RespiraAid_187,2023-06-08,2025-02-13,184,2692.68,1644.18
BATCH_27218,NeuroVita_318,2023-05-10,2024-12-20,673,72020.54,47242
BATCH_27219,OrthoRelief_51,2023-01-28,2024-11-04,31,48647.42,35877.11
BATCH_27220,NeuroVita_129,2023-09-16,2025-09-03,105,27958.94,16270.54
BATCH_27221,RespiraAid_750,2024-08-27,2026-01-07,179,40843.76,35025.45
BATCH_27222,RenalGuard_903,2023-10-26,2026-02-06,170,16399.15,10426.51
BATCH_27223,GlucoBalance_380,2022-06-01,2024-09-19,118,63739.25,49846.75
BATCH_27224,RespiraAid_394,2023-10-14,2024-05-21,190,57115.39,40570.25
BATCH_27225,OrthoRelief_773,2023-04-08,2024-04-09,1174,26814.06,18202.86
BATCH_27226,CardioMax_477,2022-12-16,2025-03-17,174,58137.57,42861.75
BATCH_27227,RenalGuard_150,2022-12-18,2025-08-17,103,30050.48,22650.79
BATCH_27228,ImmunoPlus_930,2022-01-28,2023-04-27,177,45058.94,24913.71
BATCH_27229,HepatoCare_860,2023-04-22,2026-02-02,204,17044,13367.16
BATCH_27230,OncoThera_444,2024-01-28,2026-10-18,121,53433.63,33065.31
BATCH_27231,RenalGuard_922,2022-12-26,2025-11-04,57,51386.59,37780.76
BATCH_27232,DermaLux_222,2023-12-24,2026-03-07,146,30876.28,16754.38
BATCH_27233,GlucoBalance_383,2022-10-07,2024-09-16,25,43241.77,30941.68
BATCH_27234,OncoThera_535,2022-08-14,2024-05-12,390,37754.68,21198.88
BATCH_27235,OrthoRelief_583,2023-08-23,2025-05-31,93,45547.99,28833.65
BATCH_27236,OrthoRelief_54,2024-02-25,2026-01-06,201,15579.52,8534.14
BATCH_27237,RespiraAid_635,2023-04-20,2025-06-15,32,75629.03,43568.64
BATCH_27238,CardioMax_552,2023-06-25,2025-06-19,206,17081.28,11995.57
BATCH_27239,RespiraAid_294,2022-05-31,2024-03-06,376,25125.24,18720.61
BATCH_27240,ImmunoPlus_984,2023-02-17,2025-10-25,111,73331.74,40027.51
BATCH_27241,GlucoBalance_776,2023-10-26,2024-10-06,76,53232.27,32083.03
BATCH_27242,HepatoCare_300,2024-05-30,2026-01-30,97,9915.65,6638.67
